station_code,station,line_name,C/A,unit,GTFS_stop_id,station_name,station_id,lat,long
N205R195,161/YANKEE STAD,BD4,N205,R195,D11,161 St - Yankee Stadium,219,40.827905,-73.925651
N206R104,167 ST,BD,N206,R104,D10,167 St,218,40.833771,-73.91844
N207R104,167 ST,BD,N207,R104,D10,167 St,218,40.833771,-73.91844
N208R443,170 ST,BD,N208,R443,D09,170 St,217,40.839306,-73.9134
N209R443,170 ST,BD,N209,R443,D09,170 St,217,40.839306,-73.9134
N210R253,174-175 STS,BD,N210,R253,D08,174-175 Sts,216,40.8459,-73.910136
N212R253,174-175 STS,BD,N212,R253,D08,174-175 Sts,216,40.8459,-73.910136
N213R154,TREMONT AV,BD,N213,R154,D07,Tremont Av,215,40.85041,-73.905227
N215R237,182-183 STS,BD,N215,R237,D06,182-183 Sts,214,40.856093,-73.900741
N217R112,FORDHAM RD,BD,N217,R112,D05,Fordham Rd,213,40.861296,-73.897749
N218R112,FORDHAM RD,BD,N218,R112,D05,Fordham Rd,213,40.861296,-73.897749
N220R155,KINGSBRIDGE RD,BD,N220,R155,D04,Kingsbridge Rd,212,40.866978,-73.893509
N221R155,KINGSBRIDGE RD,BD,N221,R155,D04,Kingsbridge Rd,212,40.866978,-73.893509
N222R156,BEDFORD PK BLVD,BD,N222,R156,D03,Bedford Park Blvd,211,40.873244,-73.887138
N223R156,BEDFORD PK BLVD,BD,N223,R156,D03,Bedford Park Blvd,211,40.873244,-73.887138
N224R157,NORWOOD 205 ST,D,N224,R157,D01,Norwood - 205 St,210,40.874811,-73.878855
N225R157,NORWOOD 205 ST,D,N225,R157,D01,Norwood - 205 St,210,40.874811,-73.878855
N300R113,7 AV,BDE,N300,R113,D14,7 Av,277,40.762862,-73.981637
N301R113,7 AV,BDE,N301,R113,D14,7 Av,277,40.762862,-73.981637
N303R015,5 AV/53 ST,EM,N303,R015,F12,5 Av/53 St,276,40.760167,-73.975224
N304R015,5 AV/53 ST,EM,N304,R015,F12,5 Av/53 St,276,40.760167,-73.975224
N305AR016,LEXINGTON AV/53,EM6,N305A,R016,F11,Lexington Av/53 St,275,40.757552,-73.969055
N305R017,LEXINGTON AV/53,EM6,N305,R017,F11,Lexington Av/53 St,275,40.757552,-73.969055
N306R017,LEXINGTON AV/53,EM6,N306,R017,F11,Lexington Av/53 St,275,40.757552,-73.969055
N307R359,COURT SQ-23 ST,EMG,N307,R359,G22,Court Sq,281,40.746554,-73.943832
N309AR140,QUEENS PLAZA,EMR,N309A,R140,G21,Queens Plaza,273,40.748973,-73.937243
N310R140,QUEENS PLAZA,EMR,N310,R140,G21,Queens Plaza,273,40.748973,-73.937243
N311R339,36 ST,MR,N311,R339,G20,36 St,272,40.752039,-73.928781
N312R339,36 ST,MR,N312,R339,G20,36 St,272,40.752039,-73.928781
N314R238,STEINWAY ST,MR,N314,R238,G19,Steinway St,271,40.756879,-73.92074
N315R238,STEINWAY ST,MR,N315,R238,G19,Steinway St,271,40.756879,-73.92074
N316AR267,46 ST,MR,N316A,R267,G18,46 St,270,40.756312,-73.913333
N316R267,46 ST,MR,N316,R267,G18,46 St,270,40.756312,-73.913333
N317R267,46 ST,MR,N317,R267,G18,46 St,270,40.756312,-73.913333
N318R298,NORTHERN BLVD,MR,N318,R298,G16,Northern Blvd,269,40.752885,-73.906006
N319R298,NORTHERN BLVD,MR,N319,R298,G16,Northern Blvd,269,40.752885,-73.906006
N322R340,65 ST,MR,N322,R340,G15,65 St,268,40.749669,-73.898453
N323R018,JKSN HT-ROOSVLT,EFMR7,N323,R018,G14,Jackson Hts - Roosevelt Av,267,40.746644,-73.891338
N324R018,JKSN HT-ROOSVLT,EFMR7,N324,R018,G14,Jackson Hts - Roosevelt Av,267,40.746644,-73.891338
N325AR218,ELMHURST AV,MR,N325A,R218,G13,Elmhurst Av,266,40.742454,-73.882017
N327R254,GRAND-NEWTOWN,MR,N327,R254,G12,Grand Av - Newtown,265,40.737015,-73.877223
N329AR201,WOODHAVEN BLVD,MR,N329A,R201,G11,Woodhaven Blvd,264,40.733106,-73.869229
N329R201,WOODHAVEN BLVD,MR,N329,R201,G11,Woodhaven Blvd,264,40.733106,-73.869229
N330CR202,63 DR-REGO PARK,MR,N330C,R202,G10,63 Dr - Rego Park,263,40.729846,-73.861604
N330R202,63 DR-REGO PARK,MR,N330,R202,G10,63 Dr - Rego Park,263,40.729846,-73.861604
N331R219,67 AV,MR,N331,R219,G09,67 Av,262,40.726523,-73.852719
N332R219,67 AV,MR,N332,R219,G09,67 Av,262,40.726523,-73.852719
N333AR141,FOREST HILLS 71,EFMR,N333A,R141,G08,Forest Hills - 71 Av,261,40.721691,-73.844521
N333BR141,FOREST HILLS 71,EFMR,N333B,R141,G08,Forest Hills - 71 Av,261,40.721691,-73.844521
N333R141,FOREST HILLS 71,EFMR,N333,R141,G08,Forest Hills - 71 Av,261,40.721691,-73.844521
N334BR341,75 AV,EF,N334B,R341,F07,75 Av,260,40.718331,-73.837324
N335R158,KEW GARDENS,EF,N335,R158,F06,Kew Gardens - Union Tpke,259,40.714441,-73.831008
N336R158,KEW GARDENS,EF,N336,R158,F06,Kew Gardens - Union Tpke,259,40.714441,-73.831008
N337R255,BRIARWOOD,EF,N337,R255,F05,Briarwood - Van Wyck Blvd,258,40.709179,-73.820574
N338BR128,SUTPHIN BLVD,F,N338B,R128,F04,Sutphin Blvd,257,40.70546,-73.810708
N338R128,SUTPHIN BLVD,F,N338,R128,F04,Sutphin Blvd,257,40.70546,-73.810708
N339AR114,PARSONS BLVD,F,N339A,R114,F03,Parsons Blvd,256,40.707564,-73.803326
N339R114,PARSONS BLVD,F,N339,R114,F03,Parsons Blvd,256,40.707564,-73.803326
N340AR115,169 ST,F,N340A,R115,F02,169 St,255,40.71047,-73.793604
N340R115,169 ST,F,N340,R115,F02,169 St,255,40.71047,-73.793604
N342R019,JAMAICA 179 ST,F,N342,R019,F01,Jamaica - 179 St,254,40.712646,-73.783817
N343R019,JAMAICA 179 ST,F,N343,R019,F01,Jamaica - 179 St,254,40.712646,-73.783817
N400AR359,COURT SQ,EMG,N400A,R359,G2,#N/A,#N/A,#N/A,#N/A
N401R360,21 ST,G,N401,R360,G24,21 St,282,40.744065,-73.949724
N405R239,GREENPOINT AV,G,N405,R239,G26,Greenpoint Av,283,40.731352,-73.954449
N408AR256,NASSAU AV,G,N408A,R256,G28,Nassau Av,284,40.724635,-73.951277
N409R268,METROPOLITAN AV,GL,N409,R268,G29,Metropolitan Av,285,40.712792,-73.951418
N412R299,BROADWAY,G,N412,R299,G30,Broadway,286,40.706092,-73.950308
N414AR316,FLUSHING AV,G,N414A,R316,G31,Flushing Av,287,40.700377,-73.950234
N414R316,FLUSHING AV,G,N414,R316,G31,Flushing Av,287,40.700377,-73.950234
N415R286,MYRTLE-WILLOUGH,G,N415,R286,G32,Myrtle - Willoughby Avs,288,40.694568,-73.949046
N416R286,MYRTLE-WILLOUGH,G,N416,R286,G32,Myrtle - Willoughby Avs,288,40.694568,-73.949046
N417R269,BEDFORD-NOSTRAN,G,N417,R269,G33,Bedford - Nostrand Avs,289,40.689627,-73.953522
N418R269,BEDFORD-NOSTRAN,G,N418,R269,G33,Bedford - Nostrand Avs,289,40.689627,-73.953522
N419R287,CLASSON AV,G,N419,R287,G34,Classon Av,290,40.688873,-73.96007
N420BR317,CLINTON-WASH AV,G,N420B,R317,G35,Clinton - Washington Avs,291,40.688089,-73.966839
N422R318,FULTON ST,G,N422,R318,G36,Fulton St,292,40.687119,-73.975375
N500R020,47-50 STS ROCK,BDFM,N500,R020,D15,47-50 Sts - Rockefeller Ctr,225,40.758663,-73.981329
N501AR020,47-50 STS ROCK,BDFM,N501A,R020,D15,47-50 Sts - Rockefeller Ctr,225,40.758663,-73.981329
N501R020,47-50 STS ROCK,BDFM,N501,R020,D15,47-50 Sts - Rockefeller Ctr,225,40.758663,-73.981329
N502R021,42 ST-BRYANT PK,BDFM7,N502,R021,D16,42 St - Bryant Pk,226,40.754222,-73.984569
N503R021,42 ST-BRYANT PK,BDFM7,N503,R021,D16,42 St - Bryant Pk,226,40.754222,-73.984569
N504R021,42 ST-BRYANT PK,BDFM7,N504,R021,D16,42 St - Bryant Pk,226,40.754222,-73.984569
N505R022,34 ST-HERALD SQ,BDFMNQRW,N505,R022,D17,34 St - Herald Sq,227,40.749719,-73.987823
N506R022,34 ST-HERALD SQ,BDFMNQRW,N506,R022,D17,34 St - Herald Sq,227,40.749719,-73.987823
N507R023,34 ST-HERALD SQ,BDFMNQRW,N507,R023,D17,34 St - Herald Sq,227,40.749719,-73.987823
N508R453,23 ST,FM,N508,R453,D18,23 St,228,40.742878,-73.992821
N509R203,23 ST,FM,N509,R203,D18,23 St,228,40.742878,-73.992821
N510R163,14 ST,FLM123,N510,R163,D19,14 St,229,40.738228,-73.996209
N511R163,14 ST,FLM123,N511,R163,D19,14 St,229,40.738228,-73.996209
N512R163,14 ST,FLM123,N512,R163,D19,14 St,229,40.738228,-73.996209
N513R163,14 ST,FLM123,N513,R163,D19,14 St,229,40.738228,-73.996209
N519AR461,B'WAY-LAFAYETTE,BDFQ6,N519A,R461,D21,Broadway-Lafayette St,230,40.725297,-73.996204
N519R461,B'WAY-LAFAYETTE,BDFQ6,N519,R461,D21,Broadway-Lafayette St,230,40.725297,-73.996204
N520R240,GRAND ST,BD,N520,R240,D22,Grand St,231,40.718267,-73.993753
N521R300,2 AV,F,N521,R300,F14,2 Av,232,40.723402,-73.989938
N523R300,2 AV,F,N523,R300,F14,2 Av,232,40.723402,-73.989938
N525R142,DELANCEY/ESSEX,FJMZ,N525,R142,F15,Delancey St,233,40.718611,-73.988114
N526R142,DELANCEY/ESSEX,FJMZ,N526,R142,F15,Delancey St,233,40.718611,-73.988114
N528R257,EAST BROADWAY,F,N528,R257,F16,East Broadway,234,40.713715,-73.990173
N529R257,EAST BROADWAY,F,N529,R257,F16,East Broadway,234,40.713715,-73.990173
N530R301,YORK ST,F,N530,R301,F18,York St,235,40.701397,-73.986751
N531R129,BERGEN ST,FG,N531,R129,F20,Bergen St,236,40.686145,-73.990862
N532R129,BERGEN ST,FG,N532,R129,F20,Bergen St,236,40.686145,-73.990862
N533R129,BERGEN ST,FG,N533,R129,F20,Bergen St,236,40.686145,-73.990862
N534R220,CARROLL ST,FG,N534,R220,F21,Carroll St,237,40.680303,-73.995048
N535R220,CARROLL ST,FG,N535,R220,F21,Carroll St,237,40.680303,-73.995048
N536R270,SMITH-9 ST,FG,N536,R270,F22,Smith - 9 Sts,238,40.67358,-73.995959
N537R258,4 AV-9 ST,DFGMNR,N537,R258,R33,9 St,29,40.670847,-73.988302
N539R288,7 AV,FG,N539,R288,F24,7 Av,240,40.666271,-73.980305
N541R241,15 ST-PROSPECT,FG,N541,R241,F25,15 St - Prospect Park,241,40.660365,-73.979493
N542R241,15 ST-PROSPECT,FG,N542,R241,F25,15 St - Prospect Park,241,40.660365,-73.979493
N543R289,FT HAMILTON PKY,FG,N543,R289,F26,Fort Hamilton Pkwy,242,40.650782,-73.975776
N544R289,FT HAMILTON PKY,FG,N544,R289,F26,Fort Hamilton Pkwy,242,40.650782,-73.975776
N545R204,CHURCH AV,FG,N545,R204,F27,Church Av,243,40.644041,-73.979678
N546R204,CHURCH AV,FG,N546,R204,F27,Church Av,243,40.644041,-73.979678
N547R420,DITMAS AV,F,N547,R420,F29,Ditmas Av,244,40.636119,-73.978172
N548R420,DITMAS AV,F,N548,R420,F29,Ditmas Av,244,40.636119,-73.978172
N549R242,18 AV,F,N549,R242,F30,18 Av,245,40.629755,-73.976971
N550R242,18 AV,F,N550,R242,F30,18 Av,245,40.629755,-73.976971
N551R421,AVENUE I,F,N551,R421,F31,Avenue I,246,40.625322,-73.976127
N553R422,BAY PKWY,F,N553,R422,F32,Bay Pkwy,247,40.620769,-73.975264
N554R423,AVENUE N,F,N554,R423,F33,Avenue N,248,40.61514,-73.974197
N555R423,AVENUE N,F,N555,R423,F33,Avenue N,248,40.61514,-73.974197
N556R424,AVENUE P,F,N556,R424,F34,Avenue P,249,40.608944,-73.973022
N557R130,KINGS HWY,F,N557,R130,F35,Kings Hwy,250,40.603217,-73.972361
N558R130,KINGS HWY,F,N558,R130,F35,Kings Hwy,250,40.603217,-73.972361
N559R425,AVENUE U,F,N559,R425,F36,Avenue U,251,40.596063,-73.973357
N561R271,AVENUE X,F,N561,R271,F38,Avenue X,252,40.58962,-73.97425
N562R426,NEPTUNE AV,F,N562,R426,F39,Neptune Av,253,40.581011,-73.974574
N600R302,57 ST,F,N600,R302,B10,57 St,224,40.763972,-73.97745
N601AR319,LEXINGTON AV/63,F,N601A,R319,B08,Lexington Av/63 St,223,40.764629,-73.966113
N601R319,LEXINGTON AV/63,F,N601,R319,B08,Lexington Av/63 St,223,40.764629,-73.966113
N602R259,ROOSEVELT ISLND,F,N602,R259,B06,Roosevelt Island,222,40.759145,-73.95326
N603R303,21 ST-QNSBRIDGE,F,N603,R303,B04,21 St - Queensbridge,221,40.754203,-73.942836
N604R342,JAMAICA VAN WK,E,N604,R342,G07,Jamaica - Van Wyck,280,40.702566,-73.816859
N605R024,SUTPHIN-ARCHER,EJZ,N605,R024,G06,Sutphin Blvd - Archer Av - JFK Airport,279,40.700486,-73.807969
N606R025,JAMAICA CENTER,EJZ,N606,R025,G05,Jamaica Center - Parsons/Archer,278,40.702147,-73.801109
N607R025,JAMAICA CENTER,EJZ,N607,R025,G05,Jamaica Center - Parsons/Archer,278,40.702147,-73.801109
N700AR570,72 ST-2 AVE,Q,N700A,R570,Q03,72 St,477,40.768799,-73.958424
N700R570,72 ST-2 AVE,Q,N700,R570,Q03,72 St,477,40.768799,-73.958424
N701AR571,86 ST-2 AVE,Q,N701A,R571,Q04,86 St,476,40.777891,-73.951787
N701R571,86 ST-2 AVE,Q,N701,R571,Q04,86 St,476,40.777891,-73.951787
N702AR572,96 ST-2 AVE,Q,N702A,R572,Q05,96 St,475,40.784318,-73.947152
N702R572,96 ST-2 AVE,Q,N702,R572,Q05,96 St,475,40.784318,-73.947152
PTH01R549,NEWARK HW BMEBE,1,PTH01,R549,NULL,#N/A,#N/A,#N/A,#N/A
PTH01R549,NEWARK HW BMEBE,1,PTH01,R549,NULL,#N/A,#N/A,#N/A,#N/A
PTH02R544,HARRISON,1,PTH02,R544,NULL,#N/A,#N/A,#N/A,#N/A
PTH03R552,JOURNAL SQUARE,1,PTH03,R552,NULL,#N/A,#N/A,#N/A,#N/A
PTH04R551,GROVE STREET,1,PTH04,R551,NULL,#N/A,#N/A,#N/A,#N/A
PTH05R543,EXCHANGE PLACE,1,PTH05,R543,NULL,#N/A,#N/A,#N/A,#N/A
PTH06R546,PAVONIA/NEWPORT,1,PTH06,R546,NULL,#N/A,#N/A,#N/A,#N/A
PTH07R550,CITY / BUS,1,PTH07,R550,NULL,#N/A,#N/A,#N/A,#N/A
PTH09R548,CHRISTOPHER ST,1,PTH09,R548,NULL,#N/A,#N/A,#N/A,#N/A
PTH10R547,9TH STREET,1,PTH10,R547,NULL,#N/A,#N/A,#N/A,#N/A
PTH11R545,14TH STREET,1,PTH11,R545,NULL,#N/A,#N/A,#N/A,#N/A
PTH12R542,TWENTY THIRD ST,1,PTH12,R542,NULL,#N/A,#N/A,#N/A,#N/A
PTH13R541,THIRTY ST,1,PTH13,R541,NULL,#N/A,#N/A,#N/A,#N/A
PTH16R550,LACKAWANNA,1,PTH16,R550,NULL,#N/A,#N/A,#N/A,#N/A
PTH17R541,THIRTY THIRD ST,1,PTH17,R541,NULL,#N/A,#N/A,#N/A,#N/A
PTH18R549,NEWARK BM BW,1,PTH18,R549,NULL,#N/A,#N/A,#N/A,#N/A
PTH19R549,NEWARK C,1,PTH19,R549,NULL,#N/A,#N/A,#N/A,#N/A
PTH19R549,NEWARK C,1,PTH19,R549,NULL,#N/A,#N/A,#N/A,#N/A
PTH20R549,NEWARK HM HE,1,PTH20,R549,NULL,#N/A,#N/A,#N/A,#N/A
PTH21R540,PATH WTC 2,1,PTH21,R540,NULL,#N/A,#N/A,#N/A,#N/A
PTH22R540,PATH NEW WTC,1,PTH22,R540,NULL,#N/A,#N/A,#N/A,#N/A
R101R001,SOUTH FERRY,1RW,R101,R001,142,South Ferry,330,40.702068,-74.013664
R102R304,RECTOR ST,1,R102,R304,139,Rector St,329,40.707513,-74.013783
R103R304,RECTOR ST,1,R103,R304,139,Rector St,329,40.707513,-74.013783
R106R305,WTC-CORTLANDT,1,R106,R305,138,WTC Cortlandt,328,40.711835,-74.012188
R107DR305,WTC-CORTLANDT,1,R107D,R305,138,WTC Cortlandt,328,40.711835,-74.012188
R107R305,WTC-CORTLANDT,1,R107,R305,138,WTC Cortlandt,328,40.711835,-74.012188
R108AR305,WTC-CORTLANDT,1,R108A,R305,138,WTC Cortlandt,328,40.711835,-74.012188
R108R305,WTC-CORTLANDT,1,R108,R305,138,WTC Cortlandt,328,40.711835,-74.012188
R109R305,WTC-CORTLANDT,1,R109,R305,138,WTC Cortlandt,328,40.711835,-74.012188
R110R027,WALL ST,23,R110,R027,230,Wall St,333,40.706821,-74.0091
R111R027,WALL ST,23,R111,R027,230,Wall St,333,40.706821,-74.0091
R112AR027,WALL ST,23,R112A,R027,230,Wall St,333,40.706821,-74.0091
R112R027,WALL ST,23,R112,R027,230,Wall St,333,40.706821,-74.0091
R113R028,FULTON ST,2345ACJZ,R113,R028,229,Fulton St,332,40.709416,-74.006571
R114R028,FULTON ST,2345ACJZ,R114,R028,229,Fulton St,332,40.709416,-74.006571
R115R029,PARK PLACE,23ACE,R115,R029,228,Park Pl,331,40.713051,-74.008811
R116R030,CHAMBERS ST,123,R116,R030,137,Chambers St,327,40.715478,-74.009266
R117R343,FRANKLIN ST,1,R117,R343,136,Franklin St,326,40.719318,-74.006886
R118R343,FRANKLIN ST,1,R118,R343,136,Franklin St,326,40.719318,-74.006886
R119R320,CANAL ST,1,R119,R320,135,Canal St,325,40.722854,-74.006277
R120R320,CANAL ST,1,R120,R320,135,Canal St,325,40.722854,-74.006277
R121R290,HOUSTON ST,1,R121,R290,134,Houston St,324,40.728251,-74.005367
R122R290,HOUSTON ST,1,R122,R290,134,Houston St,324,40.728251,-74.005367
R123R290,HOUSTON ST,1,R123,R290,134,Houston St,324,40.728251,-74.005367
R124R290,HOUSTON ST,1,R124,R290,134,Houston St,324,40.728251,-74.005367
R125R189,CHRISTOPHER ST,1,R125,R189,133,Christopher St - Sheridan Sq,323,40.733422,-74.002906
R126R189,CHRISTOPHER ST,1,R126,R189,133,Christopher St - Sheridan Sq,323,40.733422,-74.002906
R127R105,14 ST,123FLM,R127,R105,132,14 St,322,40.737826,-74.000201
R128R105,14 ST,123FLM,R128,R105,132,14 St,322,40.737826,-74.000201
R129R321,18 ST,1,R129,R321,131,18 St,321,40.74104,-73.997871
R130R321,18 ST,1,R130,R321,131,18 St,321,40.74104,-73.997871
R131R190,23 ST,1,R131,R190,130,23 St,320,40.744081,-73.995657
R132R190,23 ST,1,R132,R190,130,23 St,320,40.744081,-73.995657
R133R272,28 ST,1,R133,R272,129,28 St,319,40.747215,-73.993365
R134R272,28 ST,1,R134,R272,129,28 St,319,40.747215,-73.993365
R135R031,34 ST-PENN STA,123,R135,R031,128,34 St - Penn Station,318,40.750373,-73.991057
R137R031,34 ST-PENN STA,123,R137,R031,128,34 St - Penn Station,318,40.750373,-73.991057
R138R293,34 ST-PENN STA,123ACE,R138,R293,128,34 St - Penn Station,318,40.750373,-73.991057
R139R031,34 ST-PENN STA,123,R139,R031,128,34 St - Penn Station,318,40.750373,-73.991057
R141R031,34 ST-PENN STA,123,R141,R031,128,34 St - Penn Station,318,40.750373,-73.991057
R142R293,34 ST-PENN STA,123ACE,R142,R293,128,34 St - Penn Station,318,40.750373,-73.991057
R143R032,TIMES SQ-42 ST,1237ACENQRSW,R143,R032,127,Times Sq - 42 St,317,40.75529,-73.987495
R145R032,TIMES SQ-42 ST,1237ACENQRSW,R145,R032,127,Times Sq - 42 St,317,40.75529,-73.987495
R147R033,TIMES SQ-42 ST,1237ACENQRS,R147,R033,127,Times Sq - 42 St,317,40.75529,-73.987495
R148R033,TIMES SQ-42 ST,1237ACENQRSW,R148,R033,725,Times Sq - 42 St,467,40.755477,-73.987691
R151R033,TIMES SQ-42 ST,1237ACENQRSW,R151,R033,725,Times Sq - 42 St,467,40.755477,-73.987691
R154R116,50 ST,1,R154,R116,126,50 St,316,40.761728,-73.983849
R155R116,50 ST,1,R155,R116,126,50 St,316,40.761728,-73.983849
R158R084,59 ST COLUMBUS,1ABCD,R158,R084,125,59 St - Columbus Circle,315,40.768247,-73.981929
R159R164,66 ST-LINCOLN,1,R159,R164,124,66 St - Lincoln Center,314,40.77344,-73.982209
R159R164,66 ST-LINCOLN,1,R159,R164,124,66 St - Lincoln Center,314,40.77344,-73.982209
R160AR164,66 ST-LINCOLN,1,R160A,R164,124,66 St - Lincoln Center,314,40.77344,-73.982209
R160R164,66 ST-LINCOLN,1,R160,R164,124,66 St - Lincoln Center,314,40.77344,-73.982209
R161AR452,72 ST,123,R161A,R452,123,72 St,313,40.778453,-73.98197
R161BR452,72 ST,123,R161B,R452,123,72 St,313,40.778453,-73.98197
R162R166,79 ST,1,R162,R166,122,79 St,312,40.783934,-73.979917
R163R166,79 ST,1,R163,R166,122,79 St,312,40.783934,-73.979917
R164R167,86 ST,1,R164,R167,121,86 St,311,40.788644,-73.976218
R165R167,86 ST,1,R165,R167,121,86 St,311,40.788644,-73.976218
R166R167,86 ST,1,R166,R167,121,86 St,311,40.788644,-73.976218
R168AR168,96 ST,123,R168A,R168,120,96 St,310,40.793919,-73.972323
R169R168,96 ST,123,R169,R168,120,96 St,310,40.793919,-73.972323
R169R168,96 ST,123,R169,R168,120,96 St,310,40.793919,-73.972323
R170R191,103 ST,1,R170,R191,119,103 St,309,40.799446,-73.968379
R171R192,CATHEDRAL PKWY,1,R171,R192,118,Cathedral Pkwy,308,40.803967,-73.966847
R172R192,CATHEDRAL PKWY,1,R172,R192,118,Cathedral Pkwy,308,40.803967,-73.966847
R173R159,116 ST-COLUMBIA,1,R173,R159,117,116 St - Columbia University,307,40.807722,-73.96411
R174R034,125 ST,1,R174,R034,116,125 St,306,40.815581,-73.958372
R175R169,137 ST CITY COL,1,R175,R169,115,137 St - City College,305,40.822008,-73.953676
R176R169,137 ST CITY COL,1,R176,R169,115,137 St - City College,305,40.822008,-73.953676
R177R273,145 ST,1,R177,R273,114,145 St,304,40.826551,-73.95036
R178R273,145 ST,1,R178,R273,114,145 St,304,40.826551,-73.95036
R179R193,157 ST,1,R179,R193,113,157 St,303,40.834041,-73.94489
R180R193,157 ST,1,R180,R193,113,157 St,303,40.834041,-73.94489
R182R035,168 ST,1AC,R182,R035,112,168 St - Washington Hts,302,40.840556,-73.940133
R183R260,181 ST,1,R183,R260,111,181 St,301,40.849505,-73.933596
R185R274,191 ST,1,R185,R274,110,191 St,300,40.855225,-73.929412
R186R036,DYCKMAN ST,1,R186,R036,109,Dyckman St,299,40.860531,-73.925536
R186R036,DYCKMAN ST,1,R186,R036,109,Dyckman St,299,40.860531,-73.925536
R188R037,207 ST,1,R188,R037,108,207 St,298,40.864621,-73.918822
R190R038,215 ST,1,R190,R038,107,215 St,297,40.869444,-73.915279
R192R039,MARBLE HILL-225,1,R192,R039,106,Marble Hill - 225 St,296,40.874561,-73.909831
R194R040,231 ST,1,R194,R040,104,231 St,295,40.878856,-73.904834
R196R306,238 ST,1,R196,R306,103,238 St,294,40.884667,-73.90087
R197R117,V.CORTLANDT PK,1,R197,R117,101,Van Cortlandt Park - 242 St,293,40.889248,-73.898583
R200AR041,BOWLING GREEN,45,R200A,R041,420,Bowling Green,414,40.704817,-74.014065
R201R041,BOWLING GREEN,45,R201,R041,420,Bowling Green,414,40.704817,-74.014065
R202R042,BOWLING GREEN,45,R202,R042,420,Bowling Green,414,40.704817,-74.014065
R203AR043,WALL ST,45,R203A,R043,419,Wall St,413,40.707557,-74.011862
R203AR043,WALL ST,45,R203A,R043,419,Wall St,413,40.707557,-74.011862
R203R043,WALL ST,45,R203,R043,419,Wall St,413,40.707557,-74.011862
R204AR043,WALL ST,45,R204A,R043,419,Wall St,413,40.707557,-74.011862
R204R043,WALL ST,45,R204,R043,419,Wall St,413,40.707557,-74.011862
R205AR014,FULTON ST,2345ACJZ,R205A,R014,229,Fulton St,332,40.709416,-74.006571
R206R014,FULTON ST,2345ACJZ,R206,R014,229,Fulton St,332,40.709416,-74.006571
R208R014,FULTON ST,2345ACJZ,R208,R014,229,Fulton St,332,40.709416,-74.006571
R210AR044,BROOKLYN BRIDGE,456JZ,R210A,R044,640,Brooklyn Bridge - City Hall,411,40.713065,-74.004131
R210R044,BROOKLYN BRIDGE,456JZ,R210,R044,640,Brooklyn Bridge - City Hall,411,40.713065,-74.004131
R215R322,SPRING ST,6,R215,R322,638,Spring St,409,40.722301,-73.997141
R216R322,SPRING ST,6,R216,R322,638,Spring St,409,40.722301,-73.997141
R217AR194,BLEECKER ST,6DF,R217A,R194,637,Bleecker St,408,40.725915,-73.994659
R219R160,ASTOR PL,6,R219,R160,636,Astor Pl,407,40.730054,-73.99107
R220R160,ASTOR PL,6,R220,R160,636,Astor Pl,407,40.730054,-73.99107
R221R170,14 ST-UNION SQ,456LNQRW,R221,R170,635,14 St - Union Sq,406,40.734673,-73.989951
R226AR131,23 ST,6,R226A,R131,634,23 St,405,40.739864,-73.986599
R226R131,23 ST,6,R226,R131,634,23 St,405,40.739864,-73.986599
R227AR131,23 ST,6,R227A,R131,634,23 St,405,40.739864,-73.986599
R227R131,23 ST,6,R227,R131,634,23 St,405,40.739864,-73.986599
R228R143,28 ST,6,R228,R143,633,28 St,404,40.74307,-73.984264
R229R143,28 ST,6,R229,R143,633,28 St,404,40.74307,-73.984264
R230R143,28 ST,6,R230,R143,633,28 St,404,40.74307,-73.984264
R231AR176,33 ST,6,R231A,R176,632,33 St,403,40.746081,-73.982076
R231R176,33 ST,6,R231,R176,632,33 St,403,40.746081,-73.982076
R232AR176,33 ST,6,R232A,R176,632,33 St,403,40.746081,-73.982076
R232R176,33 ST,6,R232,R176,632,33 St,403,40.746081,-73.982076
R236R045,GRD CNTRL-42 ST,4567S,R236,R045,631,Grand Central - 42 St,402,40.751776,-73.976848
R237BR047,GRD CNTRL-42 ST,4567S,R237B,R047,631,Grand Central - 42 St,402,40.751776,-73.976848
R237R046,GRD CNTRL-42 ST,4567S,R237,R046,631,Grand Central - 42 St,402,40.751776,-73.976848
R238AR046,GRD CNTRL-42 ST,4567S,R238A,R046,631,Grand Central - 42 St,402,40.751776,-73.976848
R238R046,GRD CNTRL-42 ST,4567S,R238,R046,631,Grand Central - 42 St,402,40.751776,-73.976848
R240R047,GRD CNTRL-42 ST,4567S,R240,R047,631,Grand Central - 42 St,402,40.751776,-73.976848
R241AR048,GRD CNTRL-42 ST,4567S,R241A,R048,631,Grand Central - 42 St,402,40.751776,-73.976848
R242AR049,51 ST,6,R242A,R049,630,51 St,401,40.757107,-73.97192
R242R049,51 ST,6,R242,R049,630,51 St,401,40.757107,-73.97192
R243R049,51 ST,6,R243,R049,630,51 St,401,40.757107,-73.97192
R244AR050,59 ST,456NQRW,R244A,R050,629,59 St,400,40.762526,-73.967967
R244R050,59 ST,456NQRW,R244,R050,629,59 St,400,40.762526,-73.967967
R245AR051,59 ST,456NQRW,R245A,R051,629,59 St,400,40.762526,-73.967967
R245R051,59 ST,456NQRW,R245,R051,629,59 St,400,40.762526,-73.967967
R246R177,68ST-HUNTER CO,6,R246,R177,628,68 St - Hunter College,399,40.768141,-73.96387
R246R177,68ST-HUNTER CO,6,R246,R177,628,68 St - Hunter College,399,40.768141,-73.96387
